src,ref,hyp
当地时间上午约十时，伊斯兰圣城麦加的一家旅馆坍塌了。,"A hostel collapsed in Mecca, the holy city of Islam at about 10 o'clock this morning local time.","At approximately 10 a.m. local time, a hotel in the Islamic holy city of Mecca collapsed."
这栋楼里住着一些朝圣者，他们是在麦加朝圣前夕来到这座圣城的。,The building housed a number of pilgrims who came to visit the holy city at the eve of hajj pilgrimage.,"Some pilgrims are staying in this building, arriving in this holy city the day before their pilgrimage to Mecca."
旅馆的客人大多是阿联酋公民。,The hostel's guests were mostly citizens of the United Arab Emirates.,Most guests at the hotel are UAE citizens.
死亡人数至少为 15 人，预计还会增加。,"The death toll is at least 15, a figure which is expected to rise.","At least 15 people have died, and the number is expected to rise."
被称为“11 号宇航员”的列昂诺夫是苏联最早的宇航员团队中的一员。,"Leonov, also known as ""cosmonaut No. 11"", was part of the Soviet Union's original team of cosmonauts.","Leonov, known as the ""Astronaut 11,"" was a member of the Soviet Union's earliest astronaut team."
1965 年 3 月 18 日，他完成了首次载人舱外活动（ EVA，俗称“太空漫步”），在航天器外独自维持了 12 分钟多一点。,"On March 18, 1965, he performed the first manned extravehicular activity (EVA), or ""spacewalk"", remaining alone outside the spacecraft for just over twelve minutes.","On March 18, 1965, he completed his first spacewalk (EVA, commonly known as ""spacewalk""), spending slightly over 12 minutes alone outside the spacecraft."
由于工作表现出色，他获得了苏联最高荣誉“苏联英雄”的称号。,"He received the ""Hero of the Soviet Union"", the Soviet Union's highest honor, for his work.","Due to his outstanding performance at work, he was awarded the highest honor of the Soviet Union, the title of ""Soviet Hero."""
十年之后，他领导了阿波罗-联盟号任务的苏联部分，这标志着太空竞赛已经结束。,"Ten years later, he led the Soviet part of the Apollo–Soyuz mission symbolizing that the Space Race was over.","Ten years later, he led the Soviet part of the Apollo-Soyuz mission, marking the end of the space race."
她说：“没有情报表明近期会有袭击发生。,"She said, ""There is no intelligence to suggest that an attack is expected imminently.","She said, ""There is no intelligence indicating an attack will occur in the near future."""
“然而，把威胁等级降到严重级别并不意味着整体威胁已经消失。”,"However, the reduction of the threat level to severe does not mean the overall threat has gone away.""","However, lowering the threat level to the severe level does not mean the overall threat has disappeared."
尽管当局还不确定威胁是否属实，但马里兰运输局在联邦调查局的敦促下关闭了该设施。,"While authorities are unsure of the credibility of the threat, the Maryland Transportaion Authority made the closure with the urging of the FBI.","Although authorities are still unsure if the threat is real, the Maryland Transportation Authority closed the facility on the urging of the FBI."
自卸卡车用来封锁隧道入口， 80 名警察于现场协助指挥驾车者绕行。,Dump trucks were used to block tube entrances and assistance of 80 police were on hand to direct motorists to detours.,"A dump truck was used to block the tunnel entrance, with 80 police officers on-site assisting in directing drivers to take a detour."
在该市的备用线路即环城高速公路上，没有出现严重的交通延误。,"There were no heavy traffic delays reported on the beltway, the city's alternate route.","There were no serious traffic delays on the city's backup route, the ring expressway."
尼日利亚日前宣布，计划在峰会召开的前一周内加入非洲大陆自由贸易区 (AfCFTA)。,Nigeria previously announced it planned to join the AfCFTA in the week leading up to the summit.,Nigeria recently announced plans to join the African Continental Free Trade Area (AfCFTA) within a week of the summit's convening.
非洲联盟贸易和工业专员艾伯特·穆坎加宣布贝宁将加入联盟。,AU trade and industry commissioner Albert Muchanga announced Benin was to join.,African Union Trade and Industry Commissioner Albert Mukanga announced Benin will join the Union.
特派员表示：“我们尚未就原产地规则和关税协定达成一致，但我们现有的框架足以满足 2020 年 7 月 1 日开始贸易的需要。”,"The commissioner said, ""We haven't yet agreed on rules of origin and tariff con[c]essions, but the framework we have is enough to start trading on July 1, 2020"".","The special envoy stated, ""We have not yet reached an agreement on the rules of origin and customs agreements, but our existing framework is sufficient to meet the needs of trade starting from July 1, 2020."""
尽管早些时候在空间站任务中丢失了一个陀螺仪，但空间站一直保持着它的姿态，直到太空行走任务结束。,"The station maintained its attitude, despite the loss of a gyroscope earlier in the space station mission, until the end of the spacewalk.","Despite losing a gyroscope earlier during the space station mission, the space station maintained its orientation until the spacewalk mission concluded."
据报告，焦立中（Chiao）和沙里波夫（Sharipov）与调姿推进器的距离是安全的。,Chiao and Sharipov reported being a safe distance from the attitude adjustment thrusters.,"According to the report, Chiao and Sharipov are at a safe distance from the attitude thruster."
俄罗斯地面控制中心启动了飞机，空间站随即恢复正常姿态。,Russian ground control activated the jets and normal attitude of the station was regained.,"The Russian ground control center launched the spacecraft, and the space station then returned to its normal orientation."
作为发起指控的公司，领先的互联网服务提供商美国在线 (AOL) 的总部位于弗吉尼亚州，因此这起案件在弗吉尼亚州起诉。,"The case was prosecuted in Virginia because it is the home to the leading internet service provider AOL, the company who instigated the charges.","As the company that filed the charges, the leading internet service provider AOL, headquartered in Virginia, therefore filed this case in Virginia."
这是首次按照 2003 年颁布的法律来定罪，该法律旨在遏制未经请求就向用户邮箱发送大量电子邮件（又称垃圾邮件）的行为。,"This is the first time a conviction has been gained using the legislation enacted in 2003 to curb bulk e-mail, aka spam, from unsolicited distribution into users mailboxes.","This is the first conviction under the law enacted in 2003, which aims to curb the practice of sending large volumes of unsolicited emails (also known as spam) to users' inboxes."
21 岁的杰西（Jesus）于 2017 年 1 月从巴西的帕尔梅拉斯足球俱乐部加盟曼城，据报道其转会费为 2700 万英镑。,21-year-old Jesus joined Manchester City last year in January 2017 from Brazilian club Palmeiras for a reported fee of £27 million.,"At 21, Jesus joined Manchester City from Palmeiras in Brazil in January 2017, with his transfer fee reportedly being 27 million pounds."
从那以后，这位巴西人代表该俱乐部参加了全部比赛中的 53 场，并打进了 24 球。,"Since then, the Brazilian has featured in 53 matches for the club in all competitions and has scored 24 goals.","After that, the Brazilian represented the club in all 53 matches and scored 24 goals."
李博士还对感染了 H5N1 禽流感病毒的土耳其儿童尚未发病的报道表示关切。,Dr. Lee also expressed his concern about reports that children in Turkey have now become infected with the A(H5N1) avian influenza virus without becoming ill.,Dr. Li also expressed concern about the report of Turkish children infected with the H5N1 avian influenza virus who have not yet shown symptoms.
他特别提到一些研究表明，在引发全球性疫情之前，这种疾病必须先降低自身的致命性。,"Some studies suggest that the disease must become less lethal before it can cause a global epidemic, he noted.",He specifically mentioned that some studies indicate this disease must first reduce its own fatality before triggering a global pandemic.
令人担心的是，如果流感症状不明显，患者可能会在日常生活中继续传染更多的人。,There is concern that patients may continue to infect more people by going through their daily routines if the flu symptoms remain mild.,"It's concerning that if flu symptoms are not obvious, patients may continue to infect more people in daily life."
科曼基金会 (Komen Foundation) 发言人莱斯利·昂恩 (Leslie Aun) 表示，该组织采用了一项新规定，不允许向正在接受法律调查的组织提供资助或资金。,"Leslie Aun, a spokesperson for the Komen Foundation, said the organization adopted a new rule that does not allow grants or funding to be awarded to organizations that are under legal investigation.","Leslie Aun, spokesperson for the Komen Foundation, stated that the organization has adopted a new policy prohibiting funding or financial support to organizations under legal investigation."
科曼的政策让计划生育计划搁浅，因为在等待众议员克里夫·斯特恩斯 (Cliff Stearns) 执行的计划生育计划资金支出和报告调查结果。,Komen's policy disqualified Planned Parenthood due to a pending investigation on how Planned Parenthood spends and reports its money that is being conducted by Representative Cliff Stearns.,Koman's policy has put the family planning program on hold because it is awaiting the expenditure of funds and the investigation results for the family planning program implemented by Representative Cliff Stearns.
作为众议院能源和商业委员会 (House Energy and Commerce Committee) 管理下的监督和调查小组委员会主席，斯特恩斯 (Stearns) 目前正在调查是否有利用税收通过计划生育资助堕胎的行为。,"Stearns is investigating whether taxes are used to fund abortions through Planned Parenthood in his role as chairman of the Oversight and Investigations Subcommittee, which is under the umbrella of the House Energy and Commerce Committee.","As the chair of the Oversight and Investigations subcommittee under the House Energy and Commerce Committee, Stearns is currently investigating whether tax-funded family planning was used to pay for abortions."
前马萨诸塞州州长米特·罗姆尼星期二以超过 46% 的选票在佛罗里达州的共和党总统初选中获胜。,Former Massachusetts governor Mitt Romney won the Florida Republican Party presidential primary election on Tuesday with over 46 percent of the vote.,Former Massachusetts governor Mitt Romney won the Republican presidential primary in Florida on Tuesday with over 46% of the vote.
前美国众议院议长纽特·金里奇获得 32% 的选票，位居第二。,Former U.S. Speaker of the House Newt Gingrich came in second with 32 percent.,"Former U.S. House Speaker Newt Gingrich received 32% of the vote, placing second."
作为一个“赢者通吃”的州，佛罗里达州将所有 50 张选举代表票都投给了罗姆尼，使他在共和党提名中保持领先。,"As a winner-takes-all state, Florida awarded all fifty of its delegates to Romney, pushing him ahead as the front-runner for the Republican Party nomination.","As a ""winner-take-all"" state, Florida cast all 50 of its electoral votes for Romney, keeping him ahead in the Republican nomination."
抗议活动的组织者称，大约有 10 万人出现在柏林、科隆、汉堡和汉诺威等德国城市。,"Organisers of the protest said about 100,000 people turned up in German cities such as Berlin, Cologne, Hamburg, and Hanover.","Protest organizers claim that approximately 100,000 people appeared in German cities such as Berlin, Cologne, Hamburg, and Hanover."
"警方估计柏林有 6,500 名抗议者。","In Berlin, police estimated 6,500 protestors.","Police estimate there are 6,500 protesters in Berlin."
抗议还发生在巴黎、保加利亚的索非亚、立陶宛的维尔纽斯、马耳他的瓦莱塔、爱沙尼亚的塔林以及苏格兰的爱丁堡和格拉斯哥。,"Protests also took place in Paris, Sofia in Bulgaria, Vilnius in Lithuania, Valetta in Malta, Tallinn in Estonia, and Edinburgh and Glasgow in Scotland.","Protests also occurred in Paris, Sofia in Bulgaria, Vilnius in Lithuania, Valletta in Malta, Tallinn in Estonia, and Edinburgh and Glasgow in Scotland."
伦敦约有 200 人在主要的版权持有者的办公室外抗议。,"In London, about 200 people protested outside some major copyright holders' offices.",About 200 people are protesting outside the office of the main copyright holder in London.
上一个月，波兰签署《ACTA》时，国内爆发大规模抗议活动，致使波兰政府决定暂缓批准该协议。,"Last month, there were major protests in Poland when that country signed ACTA, which has led to the Polish government deciding not to ratify the agreement, for now.","Last month, when Poland signed the ACTA, large-scale protests broke out domestically, forcing the Polish government to temporarily suspend the approval of the agreement."
拉脱维亚和斯洛伐克都推迟了加入 ACTA 的进程。,Latvia and Slovakia have both delayed the process of joining ACTA.,Latvia and Slovakia have both delayed the process of joining ACTA.
动物解放组织和皇家防止虐待动物协会 (RSPCA) 再次呼吁在澳大利亚所有屠宰场强制安装闭路电视摄像头。,Animal Liberation and the Royal Society for the Prevention of Cruelty to Animals (RSPCA) are again calling for the mandatory installation of CCTV cameras in all Australian abattoirs.,Animal Liberation and the Royal Society for the Prevention of Cruelty to Animals (RSPCA) have again called for the mandatory installation of closed-circuit television cameras in all slaughterhouses in Australia.
英国皇家防止虐待动物协会 (RSPCA ) 新南威尔士州总督察大卫·奥沙纳西 (David O'Shannessy) 告诉 ABC，在澳大利亚监管和视察屠宰场应该是司空见惯的事。,RSPCA New South Wales chief inspector David O'Shannessy told the ABC that surveillance and inspections of abattoirs should be commonplace in Australia.,"The New South Wales Chief Inspector of the Royal Society for the Prevention of Cruelty to Animals (RSPCA), David O'Shannessy, told ABC that inspections of slaughterhouses should be routine in Australia."
“对那些照看动物的人，监控系统肯定会是一种强烈的暗示，那就是动物福利才是最重要的。”,"""The CCTV would certainly send a strong signal to those people working with animals that their welfare is of the highest priority.""","For those who care for animals, a monitoring system would definitely be a strong hint that animal welfare is the most important thing."
美国地质调查局国际地震地图显示，冰岛在前一周并未发生地震。,The United States Geological Survey international earthquake map showed no earthquakes in Iceland in the week prior.,The U.S. Geological Survey's international earthquake map shows that Iceland did not experience any earthquakes last week.
冰岛气象局也报告说，在过去 48 小时内，赫克拉（Hekla）地区并没有发生地震活动。,The Icelandic Meteorological Office also reported no earthquake activity in the Hekla area in the past 48 hours.,The Icelandic Meteorological Office also reported that there was no seismic activity in the Hekla region in the past 48 hours.
导致相位变化的重大地震活动于 3 月 10 日发生在该火山顶部火山口的东北侧。,The significant earthquake activity resulting in the phase change had took place on March 10 on the northeast side of the volcano's summit caldera.,Significant seismic activity causing phase changes occurred on the northeastern side of the volcano's crater at the summit on March 10.
据报道，山底出现了与火山活动无关的乌云。,Dark clouds unrelated to any volcanic activity were reported at the base of the mountain.,"According to reports, dark clouds have appeared in the valley unrelated to volcanic activity."
这些云可能会让人们怀疑火山到底有没有真正喷发过。,The clouds presented the potential for confusion as to whether an actual eruption had taken place.,These clouds might make people doubt whether the volcano actually erupted.
“Luno”号上载有 120-160 立方米的燃料。在发生故障后，大风和海浪把它推到了防波堤上。,The Luno had 120–160 cubic metres of fuel aboard when it broke down and high winds and waves pushed it into the breakwater.,"The vessel ""Luno"" is carrying 120-160 cubic meters of fuel, and after the malfunction, strong winds and waves pushed it onto the breakwater."
直升机救出了 12 名船员，其中只有一人受伤，鼻骨骨折。,Helicopters rescued the twelve crewmembers and the only injury was a broken nose.,"The helicopter rescued 12 crew members, with only one injured, suffering a broken nose bone."
这艘 100 米长的船是去装载常见的化肥货物的，起初官员们担心这艘船上装的货物可能会泄漏。,The 100-metre ship was en route to pick up its usual fertiliser cargo and initially officials feared the vessel could spill a load.,"This 100-meter-long ship is intended for loading common chemical fertilizer cargo, and initially, officials were concerned that the cargo on the ship might leak."
修正议案在 2011 年就在两院通过了。,The proposed amendment already passed both houses in 2011.,The amendment was passed by both houses back in 2011.
本次的立法会议进行了一处修改，先是众议院删除了其中的第二句话语，随后参议院在周一如法炮制，使其获准通过。,A change was made this legislative session when the second sentence was deleted first by the House of Representatives and then was passed in a similar form by the Senate Monday.,"The legislative session underwent one modification, with the House of Representatives first removing its second sentence, and then the Senate following suit on Monday, allowing it to pass."
禁止同性民事结合的第二个语句未能通过，这可能会为未来的同性婚姻打开大门。,"The failure of the second sentence, which proposes to ban same-sex civil unions, could possibly open the door for civil unions in the future.","The second statement prohibiting same-sex civil unions failed, which may open the door to future same-sex marriage."
在这一过程之后，下一届选举产生的立法机构，将在 2015 年或 2016 年再次审查 HJR-3 决议，确保它持续贯彻执行。,"Following the process, HJR-3 will be reviewed again by the next elected legislature in either 2015 or 2016 to remain in process.","After this process, the legislative body elected in the next election will review Resolution HJR-3 again in 2015 or 2016 to ensure its continued effective implementation."
除了导演电影，沃蒂埃的成就还包括 1973 年为反对他眼中的政治钳制而发起的绝食抗议。,Vautier's achievements outside of directing include a hunger strike in 1973 against what he viewed as political censorship.,"Besides directing films, Watie's achievements also include the hunger strike he initiated in 1973 to protest what he saw as political suppression."
此次抗议使法国的法律得到修改。他的这种激进行为可以追溯到 15 岁那年，当时是二战时期，他奋不顾身地投身到法国保卫战中。,French law was changed. His activism went back to age 15 when he joined the French Resistance during World War II.,"This protest led to changes in French law, and his such radical actions can be traced back to when he was 15 years old during World War II, when he bravely plunged into the French Resistance."
他在 1998 年出版了一本自传，记录了自己的生平事迹。,He documented himself in a 1998 book.,He published an autobiography in 1998 recording his life story.
20 世纪 60 年代，他回到刚刚独立的阿尔及利亚，教授电影导演知识。,In the 1960s he headed back to newly-independent Algeria to teach film directing.,"In the 1960s, he returned to newly independent Algeria to teach film directing."
日本柔道选手、两枚奥运会金牌得主齐藤仁 (Hitoshi Saito) 逝世，享年 54 岁。,"Japanese judoka Hitoshi Saito, winner of two Olympic gold medals, has died at the age of 54.",Japanese judoka and two-time Olympic gold medalist Hitoshi Saito has passed away at the age of 54.
宣布的死因是肝内胆管癌。,The cause of death was announced as intrahepatic bile duct cancer.,The announced cause of death is intrahepatic bile duct cancer.
周二，他在大阪去世。,He died in Osaka on Tuesday.,He passed away in Osaka on Tuesday.
作为前奥运冠军和世界冠军的齐藤仁，在去世前担任全日本柔道联盟训练委员会主席。,"As well as a former Olympic and World champion, Saito was the All Japan Judo Federation training committee chairman at the time of his death.","As a former Olympic champion and world champion, Tetsuo Kitano served as the chairman of the Japan Judo Association training committee before his death."
至少有 100 人参加此次聚会，庆祝一对夫妇的结婚一周年纪念日。,"At least 100 people had attended the party, in order to celebrate the first anniversary of a couple whose wedding was held last year.",At least 100 people attended the gathering to celebrate a couple's first wedding anniversary.
官方称，这对夫妇原定于稍后举行正式的周年纪念活动。,"A formal anniversary event was scheduled for a later date, officials said.",The official statement said that the couple was originally scheduled to hold a formal anniversary event later.
一年前，这对夫妇在德克萨斯州结婚，之后来到布法罗和亲友共同庆祝。,The couple had married in Texas one year ago and came to Buffalo to celebrate with friends and relatives.,"A year ago, this couple got married in Texas and then came to Buffalo to celebrate with family and friends."
这名30岁的丈夫出生于布法罗，是枪击案中的四名死者之一，但他的妻子没有受伤。,"The 30-year-old husband, who was born in Buffalo, was one of the four killed in the shooting, but his wife was not hurt.","The 30-year-old husband, born in Buffalo, was one of the four victims of the shooting but his wife was uninjured."
卡诺是一位鼎鼎有名但颇具争议的英语教师，他曾在现代教育和英皇教育任教，他声称，在职业生涯的巅峰时期，他有 9000 名学生。,"Karno is a well-known but controversial English tutor who taught under Modern Education and King's Glory who claimed to have 9,000 students at the peak of his career.","Carano is a famous but controversial English teacher who has taught at Modern Education and Imperial Education, claiming that at the peak of his career, he had 9,000 students."
在他的笔记中，他使用了一些家长认为粗俗的词语，据称他也在课堂上讲过脏话。,"In his notes he used words which some parents considered coarse, and he reportedly used profanity in class.","In his notes, he used some words that some parents considered vulgar, and it was claimed he also used foul language in class."
现代教育集团指控他未经授权就在公交车上刊登大型广告，并谎称自己是首席英语教师。,Modern Education accused him of printing large advertisements on buses without authorisation and lying by saying that he was the chief English tutor.,Modern Education Group accused him of posting large advertisements on public buses without authorization and falsely claiming to be the head English teacher.
他也曾被指控侵犯版权，但没有受到起诉。,"He has also been accused previously of copyright infringement, but was not charged.",He has also been accused of copyright infringement but has not been sued.
"他教过的一个学生说，老师“会在课堂上使用俚语，在笔记里教授约会技巧，就像是学生的朋友一样。""","A former student said that he 'used slang in class, taught dating skills in notes, and was just like the students' friend.'","A student he once taught said that the teacher ""would use slang in class, teach dating tips in notes, and be just like a student's friend."""
在过去三十年里，尽管官方层面仍然是个共产主义国家，中国已经发展了市场经济。,"During the last three decades, despite officially remaining a communist state, China has developed a market economy.","Over the past thirty years, despite still being a communist country at the official level, China has developed a market economy."
第一次经济改革是在邓小平的领导下进行的。,The first economic reforms were made under the leadership of Deng Xiaoping.,The first economic reform was carried out under the leadership of Deng Xiaoping.
从那时候开始，中国的经济规模增长了 90 倍。,"Since then, China's economic size has grown by 90 times.","Since then, China's economic scale has grown by a factor of 90."
去年，中国的汽车出口量首次超过德国，并超越美国成为汽车出口最大的市场。,"For the first time, last year China exported more cars than Germany and surpassed the United States as the biggest market for this industry.","Last year, China's automotive exports first surpassed Germany and overtook the United States to become the largest automotive export market."
中国的 GDP 有可能在 20 年内反超美国。,China's GDP could be larger than the United States within two decades.,China's GDP could surpass the United States within 20 years.
热带风暴“丹妮尔”在大西洋东部形成，它是 2010 年大西洋飓风季第四个获得命名的风暴。,"Tropical Storm Danielle, fourth named storm of the 2010 Atlantic hurricane season, has formed in the eastern Atlantic Ocean.","Tropical Storm ""Danielle"" formed in the eastern Atlantic, making it the fourth named storm of the 2010 Atlantic hurricane season."
这场风暴距离佛罗里达州迈阿密约 3000 英里，最大持续风速为每小时 40 英里（64 公里每小时）。,"The storm, located approximately 3,000 miles from Miami, Florida, has maximum sustained winds of 40 mph (64 kph).","This storm is approximately 3,000 miles away from Miami, Florida, with the maximum sustained wind speed at 40 miles per hour (64 kilometers per hour)."
美国国家飓风中心的科学家预测，丹妮尔在星期三前将增强为一场大飓风。,Scientists at the National Hurricane Center predict that Danielle will strengthen to a hurricane by Wednesday.,The scientists at the United States National Hurricane Center predict that Danielle will strengthen into a major hurricane before Wednesday.
鉴于风暴远未登陆，目前仍难以评估它对美国或加勒比地区的潜在影响。,"As the storm is far from landfall, it remains difficult to assess potential impact to the United States or Caribbean.","Given the storm is far from making landfall, its potential impact on the United States or the Caribbean region remains difficult to assess at this time."
博贝克出生于克罗地亚首都萨格勒布，在为贝尔格莱德游击队足球俱乐部效力时成名。,"Born in the Croatian capital, Zagreb, Bobek gained fame while playing for Partizan Belgrade.","Borбек was born in Zagreb, the capital of Croatia, and gained fame while playing for FK Partizan Belgrade."
他于 1945 年加入球队，一直效力到 1958 年。,He joined them in 1945 and stayed until 1958.,He joined the team in 1945 and stayed with them until 1958.
在该球队效力期间，他出场 468 次攻入 403 球。,"During his time with the team, he scored 403 goals in 468 appearances.","During his time with the team, he made 468 appearances and scored 403 goals."
没有人比博贝克 (Bobek) 的出场次数更多、为俱乐部进球得分更多的了。,No one else has ever made more appearances or scored more goals for the club than Bobek.,No one has appeared more times or scored more goals for the club than Bobek.
1995 年，他当选为游击队史上最佳球员。,In 1995 he was voted the best player in Partizan's history.,"In 1995, he was elected as the best player in the history of the guerrilla team."
世界著名的太阳马戏团上演了一场特别表演，为庆祝活动拉开了序幕。,The celebrations started with a special show by the world-renowned group Cirque du Soleil.,"The world-famous Cirque du Soleil presented a special performance, kicking off the celebration."
紧随其后的是伊斯坦布尔国家交响乐团 (Istanbul State Symphony Orchestra)、一支禁卫军乐队以及歌手法提赫·埃尔科克 (Fatih Erkoc) 和穆斯林·古尔斯 (Muslum Gurses)。,"It was followed by the Istanbul State Symphony Orchestra, a Janissary band, and the singers Fatih Erkoç and Müslüm Gürses.","Following closely are the Istanbul State Symphony Orchestra, an elite guard band, and singers Fatih Erkoc and Muslum Gurses."
然后，旋转的苦行僧出现在舞台上。,Then Whirling Dervishes took to the stage.,"Then, the spinning ascetic appeared on stage."
土耳其歌剧女歌唱家茜泽·阿克苏 （Sezen Aksu）与意大利男高音亚历山德罗·沙费纳（Alessandro Safina）和希腊歌手哈里斯·阿莱克修（Haris Alexiou）同台表演。,Turkish diva Sezen Aksu performed with the Italian tenor Alessandro Safina and Greek singer Haris Alexiou.,Turkish opera singer Sezen Aksu performed alongside Italian tenor Alessandro Safina and Greek singer Haris Alexiou.
作为压轴，土耳其舞蹈团”安纳托利亚之火“表演了节目《特洛伊》。,"To finish, Turkish dance group Fire of Anatolia performed the show ""Troy"".","As the grand finale, the Turkish dance troupe ""Anatolia's Fire"" performed the piece ""Troy."""
13 岁的摩托车赛车手彼得·伦茨在印第安纳波利斯赛车场上发生车祸丧生。,"Peter Lenz, a 13-year-old motorcycle racer, has died after being involved in a crash at the Indianapolis Motor Speedway.",The 13-year-old motorcycle racer Peter Lenz died in a car accident at the Indianapolis Raceway.
在赛道上热身时，伦茨 (Lenz) 从自行车上摔了下来，然后被跟在后面的赛车手泽维尔·扎亚特 (Xavier Zayat) 撞到。,"While on his warm-up lap, Lenz fell off his bike, and was then struck by fellow racer Xavier Zayat.","During warm-up on the track, Lenz fell off his bicycle and was then hit by the following racer Xavier Zayat."
当时，在场的医务人员立即对他进行了抢救，并将他送往当地一家医院，后来他因救治无效身亡。,He was immediately attended to by the on-track medical staff and transported to a local hospital where he later died.,"At that time, the medical staff present immediately began resuscitating him and sent him to a local hospital, where he later died due to unsuccessful treatment."
遭遇事故的扎亚特没有受伤。,Zayat was unhurt in the accident.,The Zayat involved in the accident was not injured.
关于全球金融形势，萨帕特罗继续说道：“金融体系是经济的一部分，一个关键部分。,"Regarding the global financial situation, Zapatero continued by saying that ""the financial system is a part of the economy, a crucial part.","Regarding the global financial situation, Sapatro continued to say, ""The financial system is part of the economy, a key part."""
“金融危机持续了一年之久，以过去两个月最为严重，我认为现在金融市场正在开始复苏。”,"We have a year-long financial crisis, which has had its most acute moment in the past two months, and I think now the financial markets are beginning to recover.""","The financial crisis has lasted for a year, with the past two months being the worst, and I believe the financial market is now beginning to recover."
上周，裸体新闻 (Naked News) 宣布将推出三档新的广播节目，以此大幅增加其在新闻报道中的国际语言授权。,"Last week, Naked News announced that it would dramatically increase its international language mandate to news reporting, with three new broadcasts.","Last week, Naked News announced the launch of three new radio programs to significantly increase its international language authorization in news reporting."
该全球组织已经使用英语和日语进行报道，目前正在为电视、网络和移动设备推出西班牙语、意大利语和韩语节目。,"Already reporting in English and Japanese, the global organization is launching Spanish, Italian, and Korean-language programs, for television, the web, and mobile devices.","This global organization has been reporting in English and Japanese and is currently launching Spanish, Italian, and Korean programs for television, the internet, and mobile devices."
“幸运的是我没有发生什么事，但我看到了可怕的一幕，人们试着打破窗户逃出去。,"""Luckily nothing happened to me, but I saw a macabre scene, as people tried to break windows in order to get out.","Luckily, nothing happened to me, but I saw a terrible scene where people were trying to break the windows to escape."
人们用椅子敲打玻璃，但窗户却坚不可摧。,"People were hitting the panes with chairs, but the windows were unbreakable.","People used chairs to knock on the glass, but the window remained unbreakable."
幸存者弗朗齐歇克·科瓦尔说：“终于有一块玻璃碎了，他们开始从窗户逃出去。”,"One of the panes finally broke, and they started to get out by the window,"" said survivor Franciszek Kowal.","Survivor Franciszek Kowalski said, ""Finally, a piece of glass broke, and they began escaping out the windows."""
恒星会散发光和热，这是因为氢原子结合（或聚变）在一起形成更重的元素时产生了能量。,Stars give off light and heat because of the energy made when hydrogen atoms are merged (or fused) together to form heavier elements.,Stars emit light and heat because energy is produced when hydrogen atoms combine (or fuse) to form heavier elements.
科学家目前致力打造一种可通过相同的方式产生能量的反应堆。,Scientists are working to create a reactor that can make energy in the same way.,Scientists are currently working on developing a reactor that can produce energy in the same way.
然而，这是一个很难解决的问题。需要很多年的时间，我们才能看到实用的聚变反应堆建成。,"This, however, is a very hard problem to solve and will take many years before we see useful fusion reactors built.","However, this is a very difficult problem to solve; it will take many years before we see a practical fusion reactor built."
由于表面张力的作用，钢针可以浮在水面上。,The steel needle floats on top of the water because of surface tension.,"Due to surface tension, a steel needle can float on water."
发生表面张力的原因，是水面的水分子之间互相强烈吸引，它们之间的引力比与水分子与上方空气分子之间的吸引力要大。,Surface tension happens because the water molecules at the surface of the water are strongly attracted to each other more than they are to the air molecules above them.,"The reason for surface tension is that water molecules on the surface are strongly attracted to each other, and the force between them is greater than the attraction between water molecules and air molecules above."
水分子在水的表面形成了一层看不见的外皮，这层外皮可以让针这样的东西浮在水面上。,The water molecules make an invisible skin on the water’s surface that allows things like the needle to float on top of the water.,"Water molecules form an invisible layer on the surface of water, which allows objects like needles to float on it."
现代溜冰鞋的刀刃是双刃的，刃与刃之间有一个凹洞。双刃对冰有更好的抓力（即使是在倾斜的时候）。,"The blade on a modern ice skate has a double edge with a concave hollow between them. The two edges allow for a better grasp of the ice, even when tilted.","Modern skate blades are double-edged, with a groove between the edges, providing better grip on ice (even when tilted)."
由于刀片的底部略弯曲，当刀片歪向其中一侧时，与冰接触的刀边弯曲了。,"Because the bottom of the blade is slightly curved, as the blade tilts to one side or the other, the edge which is in contact with the ice also curves.","Because the bottom of the blade is slightly curved, when the blade leans to one side, the blade edge contacting the ice bends."
这样一来，溜冰者就可以转弯。冰刀向右倾斜，溜冰者就转向右边。冰刀向左倾斜，溜冰者就转向左边。,"This causes the skater to turn. If the skates tilt to the right, the skater turns right, if the skates tilt to the left, the skater turns left.","When this happens, the skater can turn. If the blades lean to the right, the skater turns right. If the blades lean to the left, the skater turns left."
它们必须消除从光中得到的多余能量。，才能恢复到之前的能量等级。,"To return to their previous energy level, they must get rid of the extra energy they got from the light.",They must dissipate the excess energy gained from light to return to their previous energy level.
它们是通过发射一种被称为“光子”的微小光粒子做到这一点的。,"They do this by emitting a tiny particle of light called a ""photon"".","They achieve this by emitting tiny light particles called ""photons."""
科学家把这一过程称为“受激辐射”，因为原子受到强光的刺激，引起光子的发射，而光也是辐射的一种。,"Scientists call this process ""stimulated emission of radiation"" because the atoms are stimulated by the bright light, causing the emission of a photon of light, and light is a type of radiation.","Scientists refer to this process as ""stimulated emission"" because atoms, stimulated by intense light, cause the emission of photons, and light is a form of radiation."
下一张图片显示的是原子发射光子的情况。当然，实际上光子要比图片上的样子小得多。,"The next picture shows the atoms emitting photons. Of course, in reality photons are a lot smaller than those in the picture.","The next image shows the situation of atoms emitting photons, of course, in reality, photons are much smaller than they appear in the image."
光子甚至比构成原子的物质还要小！,Photons are even smaller than the stuff that makes up atoms!,Photons are even smaller than the matter that makes up atoms!
