src,ref,hyp
"The Health Minister expressed concern both for the welfare of individuals taking advantage of the temporary legality of the substances involved, and for drug-related convictions handed down since the now-unconstitutional changes came into effect.",衛生部長唔單止對利用所涉物質臨時合法性嘅人士嘅福利表示關注，而且對修改現時違憲內容生效以嚟所宣佈嘅同毒品有關嘅定罪表示關注。,醫務衛生署長對於利用呢啲物質暫時合法嘅人哋嘅福祉，同埋自從呢次已經無效嘅改變實施之後判處嘅毒品相關定罪，都表達咗關心。
Jarque was practicing during pre-season training at Coverciano in Italy earlier in the day. He was staying in the team hotel ahead of a match planned for Sunday against Bolonia.,當日較早前，查克喺意大利科維爾恰諾進行季前訓練。喺禮拜日同博洛尼亞嘅比賽之前，佢住喺球隊嘅酒店。,佢啲時喺意大利 Coverciano 參加季前訓練練習緊，而家喺團隊酒店住，等下日對波羅納比賽。
He was staying in the team hotel ahead of a match planned for Sunday against Bolonia.,喺禮拜日同博洛尼亞嘅比賽之前，佢住喺球隊嘅酒店。,佢喺對方酒店住，等星期日對波羅尼亞嘅比賽。
The bus was headed to Six Flags St. Louis in Missouri for the band to play to a sold-out crowd.,當時，巴士上嘅樂隊正去緊位於密蘇里州嘅聖路易斯六旗遊樂場，帶畀座無虛席嘅觀眾表演。,巴士嚟自美國密蘇里州聖路易市嘅六旗遊樂場，嚟接樂隊喺爆滿嘅觀眾面前表演。
"At 1:15 a.m. Saturday, according to witnesses, the bus was going through a green light when the car made a turn in front of it.",目擊者話，禮拜六凌晨 1 點 15 分，巴士過緊一盞綠燈，呢個時候有部車喺前面轉彎。,星期六凌晨一點十五分，據目擊者所言，巴士行經綠燈時，汽車突然喺佢前面轉彎。
"As of the night of August 9, the eye of Morakot was about seventy kilometres away from the Chinese province of Fujian.",截至八月九號夜晚，莫拉克嘅風眼距離中國福建省大約七十公里。,九日夜晚，莫拉克眼共有七十公里遠離福建。
The typhoon is estimated to be moving toward China at eleven kph.,颱風預計以時速十一公哩嘅速度移向中國。,嗰個颱風估計以每小時十一公里嘅速度向中國移動。
Passengers were given water as they waited in 90(F)-degree heat.,乘客喺華氏90度嘅高溫之下等緊嘅時候獲派發清水。,乘客喺九十分度熱度等，嗰度俾水俾佢哋飲。
"Fire captain Scott Kouns said, ""It was a hot day in the Santa Clara with temperatures in the 90s.",消防隊長史葛·古恩斯話：「嗰日聖克拉拉天氣炎熱，氣溫高達華氏90幾度。」,史丹福嘅消防長史考特·孔斯話，嗰日係好熱，氣溫係九十幾度。
"Any length of time trapped on a roller coaster would be uncomfortable, to say the least, and it took at least an hour to get the first person off the ride.""",至少可以說明，喺過山車上面被困，每時每刻都係唔舒服嘅，而且當時至少用咗一個鐘頭先將第一個人救出。」,任何長短時間坐過山車都會不舒服，至少要等一個鐘先有人下車。
"Schumacher who retired in 2006 after winning the Formula 1 championship seven times, was due to replace the injured Felipe Massa.",舒麥加曾經贏得一級方程式錦標賽嘅冠軍七次，佢喺2006年退役，原定佢代替受傷嘅菲利普·馬沙出賽。,舒馬克咗喺二千零六年退休，不過佢贏咗七次F1冠軍，本嚟要取代受傷嘅費利佩·馬薩。
The Brazilian suffered a serious head injury after a crash during the 2009 Hungarian Grand Prix.,喺2009年嘅匈牙利大獎賽，馬沙發生意外，佢個頭受到重創。,巴西人喺2009年匈牙利大獎賽期間發生撞車後頭受咗重傷。
Massa is due to be out for at least the rest of the 2009 season.,馬沙肯定至少會缺陣2009賽季剩低嘅賽事。,馬士打最少會離開到2009年賽季結束。
"Arias tested positive for a mild case of the virus, Presidential Minister Rodrigo Arias said.",總統大臣羅德里戈·阿里亞斯講話，阿里亞斯嘅病毒測試呈輕度陽性。,亞瑞亞斯試出病毒，係一個輕症，總統秘書羅德里戈·亞瑞亞斯話。
"The president's condition is stable, though he will be isolated at home for several days.",總統嘅情況穩定，但會係屋企隔離幾日。,總統嘅狀況穩定，不過佢會喺家度隔離幾日。
"""Apart from the fever and a sore throat, I feel well and in good shape to carry out my work by telecommuting.",除咗發燒同埋喉嚨痛之外，我感覺唔錯，身體情況良好，可以遙距做嘢。,除咗發燒同喉嚨痛，我身體冇問題，可以透過遠程辦公做我嘅工作。
"I expect to return to all my duties on Monday,"" Arias said in a statement.",我預計喺禮拜一返返工。」阿里亞斯喺一份聲明入面話。,'我諗住個陣會同返所有嘅職責，而家係禮拜一，呢喺Arias喺一個聲明入面講嘅。'
"Felicia, once a Category 4 storm on the Saffir-Simpson Hurricane Scale, weakened to a tropical depression before dissipating Tuesday.",費利西亞曾經係薩菲爾-辛普森颶風量表裡面嘅 4 級風暴，喺禮拜二消散之前減弱為熱帶低氣壓。,費利西亞，一度係西非利亞飓風標準嘅第四級風暴，喺禮拜二之前削弱成為熱帶低氣壓先至消失。
"Its remnants produced showers across most of the islands, though as of yet, no damage or flooding has been reported.",颶風嘅殘留相關雨帶為大部分島嶼帶嚟陣雨，但至今冇收到破壞或者水浸報告。,佢嘅殘骸喺多數島嶼上產生咗驟雨，不過到而家為止，冇報告損壞或者水浸嘅情況。
"The precipitation, reaching 6.34 inches at a gauge on Oahu, was described as ""beneficial"".",瓦胡島上面嘅降雨量高達 6.34 英吋，被形容為「有利嘅」。,雨量達到檀香山儀器上嘅6.34吋，被形容為「有利」。
Some of the rainfall was accompanied by thunderstorms and frequent lightning.,局部降雨仲伴隨著雷暴同埋頻繁閃電。,有啲雨水嗰陣會伴隨雷陣風同埋經常閃電。
"The Twin Otter had been trying to land at Kokoda yesterday as Airlines PNG Flight CG4684, but had aborted once already.",Twin Otter 尋日成爲巴布亞新幾內亞航空公司嘅 CG4684 航班嘗試降落喺科科達機場，但係中止咗一次。,和諧鳥飛機喺昨日試過做航空公司 PNG 航班 CG4684 喺科科達登機，不過已經取消過一次。
About ten minutes before it was due to land from its second approach it disapeared.,佢喺第二次降落前十分鐘失聯。,不過十幾分鐘先頭要從第二次降落進行，佢就咁消失咗。
The crash site was located today and is so inaccessable that two policemen were dropped into the jungle in order to hike to the scene and seek survivors.,今日已經確定咗墜機地點。因為地處偏僻，兩個警察空降入到叢林，徒步行到現場搜尋生還者。,今日搵到事故地點，但咁啱難接近，所以兩個警察俾人從空中 drop 入叢林入面行去嗰度搵人。
The search had been hampered by the same bad weather that had caused the aborted landing.,令到飛機中止降落嘅惡劣天氣同樣阻礙救援行動。,呢次搵尋係因為同樣嘅惡劣天氣而受阻，呢種天氣亦都搞到之前嘅降落失敗咗。
"According to reports, an apartment on Macbeth Street exploded due to a gas leak.",據報導，麥克白大街嘅一間公寓因氣體洩漏發生爆炸。,據報導，麥克白街一間公廬因氣喉洩漏而爆炸。
An official with the gas company was reporting to the scene after a neighbor called about a gas leak.,隔籬屋打電話通知煤氣洩漏之後，煤氣公司嘅一個職員就接報抵達現場。,公司嘅一位官員喺鄰居報料有煤氣洩漏之後嚟到現場報告。
"When the official arrived, the apartment exploded.",呢個職員抵達嘅時候，公寓就發生咗爆炸。,當官員到咗，公廬爆炸咗。
"No major injuries were reported, but at least five people on scene at the time of the explosion were treated for symptoms of shock.",雖然冇重大傷亡報告，但係爆炸現場至少有 5 個人因為受驚而接受治療。,冇人受傷嚟講，不過爆炸嗰陣場地最少有五個人醫咗休克症狀。
No one was inside the apartment.,公寓入面一個人都冇。,冇人喺個公寓入面。
"At the time, nearly 100 residents were evacuated from the area.",當時，呢個地區疏散咗差唔多 100 個居民。,嗰陣大約有一百個居民俾疏散咗出嗰區。
Both golf and rugby are set to return to the Olympic Games.,高爾夫球、橄欖球都會重返奧運會。,打波同足球都係喺奧運會返嚟。
"The International Olympic Committee voted to include the sports at its executive board meeting in Berlin today. Rugby, specifically rugby union, and golf were selected over five other sports to be considered to participate in the Olympics.",今日，喺柏林舉行嘅國際奧委會執行董事會會議裡面，國際奧委會投票決定納入呢啲體育項目。橄欖球（具體嚟講，橄欖球聯合會）同埋高爾夫喺其他五項運動當中脫穎而出，成為奧運會嘅參賽項目。,國際奧林匹克委員會喺柏林今日嘅執行委員會會議入面投票決定將運動項目納入考量，其中美式足球聯賽同高爾夫球俾選中，超過其他五項運動，可以參與奧運會。
"Squash, karate and roller sports tried to get onto the Olympic program as well as baseball and softball, which were voted out of the Olympic Games in 2005.",壁球、空手道同埋滾軸溜冰運動連同喺 2005 年被踢出奧運會嘅棒球同壘球爭取列入奧運會項目。,蘿蔔、空手道同滾軸運動試過想入奧運會項目，同埋棒球同軟式棒球，喺2005年畀投票踢出嚟。
The vote must still be ratified by the full IOC at it's October meeting in Copenhagen.,呢項投票依然要喺 10 月份嘅哥本哈根國際奧委會會議上得到全體成員嘅批准。,選舉仍然要喺哥本哈根十月會議俾整個國際奧委會批准。
Not all were supportive of the inclusion of the women’s ranks.,並唔係所有人都支持將女性納入排名。,冇嗰啲都唔支持加入女子職位。
"2004 Olympic silver medallist Amir Khan said, ""Deep down I think women shouldn’t fight. That’s my opinion.""",2004 年奧運會銀牌得主阿米爾·汗話：「內心深處，我認為女性唔應該參加比賽。呢個係我嘅意見。」,2004年奧運銀牌得主阿米爾·罕話，'我覺得深層次上女人唔應該打交，呢個係我嘅諗法。'
Despite his comments he said he will be supporting the British competitors at the 2012 Olympics being held in London.,就算係咁，但係佢話佢會喺倫敦舉行嘅2012年奧運會支持英國選手。,儘管佢有啲講法，不過佢話佢會支持喺倫敦舉行的2012奧運會嘅英國競賽者。
The trial took place at Birmingham Crown Court and concluded on August 3.,審訊喺伯明翰皇家法院進行，喺8月3號審結。,呢場審訊喺伯明翰皇庭舉行，喺八月三日結束。
"The presenter, who was arrested at the scene, denied the attack and claimed he used the pole to protect himself from bottles being thrown at him by up to thirty people.",呢名主持人喺現場被捕，佢否認襲擊，而且聲稱佢用碌桿自衛用，保護自己唔駛畀30個人向佢掟嘅樽所傷。,主持人均喺現場被捕，否認有襲擊行為，又聲稱係用長棍保護自己，免被最多三十人投擲嘅瓶子擊中。
Blake was also convicted of attempting to pervert the course of justice.,比力克同時被判企圖妨礙司法公正罪名成立。,布萊克亦被判犯嘅係試圖扭曲司法程序。
"The judge told Blake it was ""almost inevitable"" he was going to be sent to jail.",法官話畀比力克聽，佢畀人送監「幾乎係避無可避嘅」。,法官話 Blake 幾乎一定會被送去監獄。
Dark energy is a completely invisible force that is constantly acting upon the universe.,暗能量係一種完全睇唔到嘅力量，佢不斷噉對宇宙產生作用。,黑暗能量係一種完全冇見得著嘅力量，一直影響住宇宙。
Its existence is known only because of its effects on the expansion of the universe.,大家之所以知道佢嘅存在，係因為佢對宇宙膨脹嘅影響。,佢嘅存在只係因為佢對宇宙擴張嘅影響先至被人知。
Scientists have discovered landforms littered across the moon's surface called lobate scarps that have apparently resulted from the moon's shrinking very slowly.,科學家發現，月球表面遍佈一種稱之為「葉狀陡坡」嘅地貌，好明顯係因為月球收縮極慢而形成。,科學家發現咗月球表面散佈住嘅地形，叫做瘤狀斷崖，顯然係月球慢慢縮細造成嘅。
"These scarps were found all over the moon and appear to be minimally weathered, indicating that the geologic events that created them were fairly recent.",呢啲陡坡喺月球上面隨處可見，而且幾乎冇受到風化，反映咗產生呢啲陡坡嘅地質活動係最近先發生嘅。,呢啲斷崖喺月球上到處都有，睇落幾冇受風化，顯示啲創造佢哋嘅地質事件相對最近。
This theory contradicts the claim that the moon is completely devoid of geologic activity.,呢個理論同月球完全冇地質活動嘅理論自相矛盾。,呢個理論與月球完全冇嘅嘢 geological activity 呢個講法相矛盾。
The man allegedly drove a three-wheeled vehicle armed with explosives into a crowd.,據稱，呢個男人揸著部裝滿炸藥嘅三輪車撞向人群。,佢據講開咗一輛三輪車，車上面有炸藥，撞入人擠。
"The man suspected of detonating the bomb was detained, after sustaining injuries from the blast.",涉嫌引爆炸彈嘅男人喺爆炸中受傷後被拘留。,個懷疑係引爆炸藥嘅男人俾捉咗，之後先至受咗爆炸嘅傷。
"His name is still unknown to authorities, although they do know he is a member of the Uighur ethnic group.",雖然當局仲未知道佢個名，但係佢哋知道佢係維吾爾種族團體嘅成員。,佢個名仲未知道府，不過佢知佢係維吾爾族嘅成員。
"Nadia, born on September 17, 2007, by Cesarean section at a maternity clinic in Aleisk, Russia, weighed in at a massive 17 pounds 1 ounce.",納迪亞 2007 年 9 月 17 號喺俄羅斯阿萊斯克一間婦產科診所開刀出世，體型龐大，體重高達十七磅一安士。,娜迪亞喺2007年9月17日喺俄羅斯亞萊斯克一間產科醫院切咗C-割，重達17磅1安士。
"""We were all simply in shock,"" the mother stated.",呢位媽咪話：「我哋當時都十分震驚。」,「我哋個個都係好震驚咁簡單，」母親話。
"When asked what the father said, she answered ""He couldn't say a thing - he just stood there blinking.""",畀人問到爸爸講咗咩嘢嘅時候，佢回答話：「佢咩都噏唔出——佢淨係企喺度眨眼。」,喺問佢阿爸講咩嘢嗰陣，佢就答「佢啱啱講唔出嘢——佢就喺度眨眼。」
"""It's going to behave like water. It's transparent just the way water is.",「佢會好似水咁樣運轉，就好似水一樣透明。,呢個會好似水咁行，透亮得就像水咁。
"So if you were standing by the shoreline, you would be able to see down to whatever pebbles or gunk that was on the bottom.",所以如果妳企喺海岸線上面，妳就可以睇到底下嘅石春或者泥狀物。,若你喺海邊，就會睇到海底嘅石子或者啲髒污。
"As far as we know, there is only one planetary body that displays more dynamism than Titan, and its name is Earth,"" added Stofan.",史度凡補充講到：「據我哋所知，只有一粒行星比泰坦星更活躍，而嗰粒星就係地球。」,據我哋所知，唯一一個比泰坦更具活力嘅行星體就係地球，呢點Stofan話。
The issue started on January 1st when dozens of local residents started complaining to the Obanazawa Post Office that they hadn't received their traditional and regular New Year cards.,呢個問題由 1 月 1 日開始，當時有數十名當地居民開始向尾花澤市郵局投訴，指出佢哋冇收到傳統又或者係常規嘅新年賀卡。,一嚟就係喺一月份一號開始，有好多居民開始向奧巴納澤郵局投訴，話冇收到佢哋嘅傳統新年咭。
"Yesterday, the post office released their apology to citizens and the media after discovering that the boy had hidden more than 600 postal documents, including 429 New Year postcards, which weren't delivered to their intended recipients.",噚日，發現喺郵局有個男仔收埋咗 600 幾件郵件之後，就隨即向市民同媒體道歉，其中包括 429 張冇送到收件人手上嘅新年明信片。,吓日，郵局喺市民同傳媒面前發表道歉，因為發現嗰個男仔嗰度藏咗超過600份郵件文件，包埋429張新年明信片，呢啲都未送到應該收到嘅人手上。
"The unmanned lunar orbiter Chandrayaan-1 ejected its Moon Impact Probe (MIP), which hurtled across the surface of the Moon at 1.5 kilometres per second (3000 miles per hour), and successfully crash landed near the Moon's south pole.",無人月球軌道飛行器「月船 1 號」已經發射出月球撞擊探測器（MIP）；呢個探測器以每秒 1.5 公里（時速 3000 英哩）嘅速度掠過月球表面，然後成功喺月球南極附近撞擊著陸。,天體無人月球衛星 Chandrayaan-1 吐出佢嘅月球撞擊探測器 (MIP)，以每秒 1.5 公里（每小時 3000 英里）嘅速度高速掠過月球表面，成功撞落喺月球南極附近。
"Besides carrying three important scientific instruments, the lunar probe also carried the image of the Indian national flag, painted on all sides.",除咗攜帶三個重要嘅科學儀器之外，月球探測器嘅所有表面都印有印度國旗。,除咗攜帶三件重要科學儀器，月球探測器仲攜咗印度國旗嘅圖像，畫喺嗰陣嘅每一面。
"""Thanks for those who supported a convict like me,"" Siriporn was quoted as saying at a press conference.",「好多謝大家對好似我咁嘅罪犯嘅支持。」西里波恩喺新聞發佈會上講。,「多謝支持我呢個犯人嘅人，西里邦喺記者會上話咗呢句話。」
"""Some may not agree but I don't care.",「有啲人可能唔認同，但係我唔在乎。,有啲人唔同意都得，我冇關心。
I am happy that there are people willing to support me.,我很開心有人願意支持我。,我開心有啲人願意支持我。
"Since Pakistani independence from British rule in 1947, the Pakistani President has appointed ""Political Agents"" to govern FATA, who exercise near-complete autonomous control over the areas.",自從 1947 年巴基斯坦喺英國統治之下獨立以嚟，巴基斯坦總統任命咗「政治代理人」嚟管理FATA，佢哋對呢啲地區行使幾乎全面嘅自治控制權。,自從一九四七年從英國管治獲得獨立之後，巴基斯坦總統就委任「政治代理」嚟管治法塔，佢哋喺呢啲地區幾乎係完全自治嘅管治權。
These agents are responsible for providing government and judicial services under Article 247 of the Pakistani Constitution.,呢班代理人負責按照《巴基斯坦憲法》第 247 條，為政府同司法提供服務。,呢啲代理負責根據巴基斯坦憲法第247條提供政府同司法服務。
"A hostel collapsed in Mecca, the holy city of Islam at about 10 o'clock this morning local time.",當地時間今朝 10點 左右，伊斯蘭教聖城麥加嘅一間旅館倒冧。,今朝大約十點，伊斯蘭聖城麥加一間旅舍塌咗。
The building housed a number of pilgrims who came to visit the holy city at the eve of hajj pilgrimage.,呢座建築物住咗好多趁朝聖前夕去參觀聖城嘅朝聖者。,呢座樓住咗一眾朝聖者，佢哋嚟到聖城參拜，正係朝聖前嘅夜晚。
The hostel's guests were mostly citizens of the United Arab Emirates.,旅館嘅住客大多數喺阿聯酋公民。,宿舍嘅住客主要係阿拉伯聯合酋長國嘅公眾。
"The death toll is at least 15, a figure which is expected to rise.",死亡人數至少有 15 人，預計數字會持續上升。,死過至少十五人，個數估計會上升。
"Leonov, also known as ""cosmonaut No. 11"", was part of the Soviet Union's original team of cosmonauts.",列昂諾夫，又叫做「11 號太空人」，係蘇聯最早期太空人團隊嘅一份子。,Leonov，亦稱為「太空人第11號」，係蘇聯嘅原隊太空人成員。
"On March 18, 1965, he performed the first manned extravehicular activity (EVA), or ""spacewalk"", remaining alone outside the spacecraft for just over twelve minutes.",1965 年 3 月 18 日，佢進行咗第一次載人出艙活動 (EVA)，或者「太空漫步」，單獨喺飛船外面逗留咗 12 分鍾多啲。,18號3月，佢喺太空行第一次，單單喺船外留超過十二分鐘。
"He received the ""Hero of the Soviet Union"", the Soviet Union's highest honor, for his work.",因為佢嘅工作，佢獲得蘇聯最高殊榮「蘇聯英雄」嘅稱號。,佢因為佢嘅工作而獲得「蘇聯英雄」呢個蘇聯最高榮譽。
"Ten years later, he led the Soviet part of the Apollo–Soyuz mission symbolizing that the Space Race was over.",十年後，佢領導阿波羅-聯盟號任務嘅蘇聯部分，象徵住太空競賽嘅結束。,十年後佢帶領蘇聯方面參與阿波羅-聯邦號任務，象徵太空競賽已結束。
"She said, ""There is no intelligence to suggest that an attack is expected imminently.",佢話：「冇情報表明襲擊會即將發生。,佢話冇啲明顯跡象顯示會即時有攻擊。
"However, the reduction of the threat level to severe does not mean the overall threat has gone away.""",不過，威脅級別降低到嚴重，並唔代表整體威脅已經消失。」,'不過，將威脅級別減低至嚴重並唔代表整體威脅已經消失。'
"While authorities are unsure of the credibility of the threat, the Maryland Transportaion Authority made the closure with the urging of the FBI.",雖然當局唔確定呢一個威脅可唔可信，但係馬里蘭州交通管理局喺聯邦調查局嘅敦促之下實施封鎖。,當政府部門未確定威脅可信度，但馬里蘭運輸署畢竟係聯邦調查局催促之下關閉咗。
Dump trucks were used to block tube entrances and assistance of 80 police were on hand to direct motorists to detours.,自從卸貨車俾人用嚟封鎖地鐵入口之後，現場有 80 個警察指揮司機兜路行。,卡車嚟封住管口，八十個警察喺度指路畀司機行繞路。
"There were no heavy traffic delays reported on the beltway, the city's alternate route.",據報導，呢個城市嘅備用路線，即係環城公路上面冇出現嚴重嘅交通擠塞情況。,冇有報告過環城快速幹線（城市嘅替代路線）有嚟緊嘅交通擠塞。
Nigeria previously announced it planned to join the AfCFTA in the week leading up to the summit.,尼日利亞日前宣佈，計劃喺峰會之前一個禮拜加入 AfCFTA。,尼日利亞早喺峰會前個禮拜已經宣布佢哋計劃加入非洲貿易自由區協定。
AU trade and industry commissioner Albert Muchanga announced Benin was to join.,非盟貿易及工業專員 Albert Muchanga 宣布貝寧即將加入。,澳洲貿易工業署長艾伯特· Muchanga 宣布貝南會加入。
"The commissioner said, ""We haven't yet agreed on rules of origin and tariff con[c]essions, but the framework we have is enough to start trading on July 1, 2020"".",呢位專員表示：「我哋仲未就原產地規則同關稅談判達成共識，不過我哋而家嘅框架足以喺 2020 年 7 月 1 日開始交易」。,監製話，我哋未至而家同意產地規則同關稅讓步，不過我哋有嘅框架已經夠開始喺2020年7月1號做嘢。
"The station maintained its attitude, despite the loss of a gyroscope earlier in the space station mission, until the end of the spacewalk.",雖然陀螺儀早就喺執行太空站任務嗰陣就唔見咗，但係太空站一直保持姿態，直至太空漫步結束。,站同時都冇變咗態度，雖然早啲喺太空站任務嗰陣失去咗陀螺儀，直到太空行走到尾。
Chiao and Sharipov reported being a safe distance from the attitude adjustment thrusters.,Chiao 和 Sharipov 表示，佢哋同姿態調整推進器保持安全距離。,交奀同沙利波報 cáo佢哋係喺安全距離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離離
Russian ground control activated the jets and normal attitude of the station was regained.,俄羅斯地面控制啟動噴射機，空間站已經恢復正常姿態。,俄羅斯地面控制啟動了飛機同太空站恢復咗正常姿態。
"The case was prosecuted in Virginia because it is the home to the leading internet service provider AOL, the company who instigated the charges.",呢單案喺維珍尼亞州提堂，皆因呢個州係主要互聯網服務供應商 AOL 嘅所在地，所以呢間公司發出指控。,呢單案件喺維吉尼亞入面搞，因為嗰度係領先嘅互聯網服務供應商 AOL 嘅家鄉，而嗰間公司就係啟動呢單控訴嘅人。
"This is the first time a conviction has been gained using the legislation enacted in 2003 to curb bulk e-mail, aka spam, from unsolicited distribution into users mailboxes.",呢次係首次以 2003 年頒佈嘅法律嚟定罪；呢項法律嘅目的，係想要遏止未經批准而向用戶郵箱發送大量電郵 (又稱垃圾郵件) 嘅行為。,呢係首次用2003年制定嘅《禁止大量電郵法》成功定罪，嚟阻止垃圾電郵（即係垃圾郵件）由無邀請分發進入用戶電郵收件箱。
21-year-old Jesus joined Manchester City last year in January 2017 from Brazilian club Palmeiras for a reported fee of £27 million.,21 歲嘅熱蘇斯喺 2017 年 1月，由巴西俱樂部帕爾梅拉斯轉投到曼城，據報導轉會費有 2700 萬英鎊。,廿一歲嘅耶稣喺二零一七年一月由巴西球會帕爾梅拉斯加盟曼城，傳報轉會費為二千七百萬鎊。
"Since then, the Brazilian has featured in 53 matches for the club in all competitions and has scored 24 goals.",自此之後，呢位巴西球員已經代表球會出戰咗 53 場賽事，同時攻入 24 個入球。,而家呢，呢位巴西人已經為呢間會隊參加咗53場比賽，喺所有賽事入面入咗24個波。
Dr. Lee also expressed his concern about reports that children in Turkey have now become infected with the A(H5N1) avian influenza virus without becoming ill.,李醫生亦對土耳其兒童感染甲型 H5N1 禽流感病毒而未有患病嘅報導表示關注。,李醫生都表示關心有報告話土耳其啲小朋友已經感染咗 H5N1嘅鳥流感病毒，不過冇病。
"Some studies suggest that the disease must become less lethal before it can cause a global epidemic, he noted.",佢指出，一啲研究顯示，喺呢種病引發全球流行病之前一定要先降低佢嘅致命性。,佢話有啲研究顯示呢個病 phải 变得冇咁死人先至可以引起全球大流行。
There is concern that patients may continue to infect more people by going through their daily routines if the flu symptoms remain mild.,有人擔心，如果流感症狀輕微，病人可能會透過日常生活繼續感染更加多嘅人。,有關注病人若流感的症狀仍然係輕微，可能會繼續透過佢哋嘅日常活動感染更多人。
"Leslie Aun, a spokesperson for the Komen Foundation, said the organization adopted a new rule that does not allow grants or funding to be awarded to organizations that are under legal investigation.",科曼基金會發言人萊斯利·阿恩表示，呢個組織通過咗一項新規定，唔準向接受緊法律調查嘅組織提供撥款或者資金。,"Leslie Aun, 廣東話委員會嘅發言人，話呢個機構實施咗新嘅規則，唔會俾獎學金或者資助畀啲正喺法律調查緊嘅機構。"
Komen's policy disqualified Planned Parenthood due to a pending investigation on how Planned Parenthood spends and reports its money that is being conducted by Representative Cliff Stearns.,科曼嘅政策取消咗計劃生育組織嘅資格，皆因眾議員克利夫·斯特恩斯正喺度對計劃生育組織嘅支出情況同報告資金展開調查。,高門政策將計劃生產母體除名，因為該組織正在進行調查，由克麗夫史登斯代表主持，調查計劃生產母體如何花費和報告其資金。
"Stearns is investigating whether taxes are used to fund abortions through Planned Parenthood in his role as chairman of the Oversight and Investigations Subcommittee, which is under the umbrella of the House Energy and Commerce Committee.",斯特恩斯身為眾議院能源及商業委員會下屬嘅監督及調查小組委員會主席，正喺度調查緊稅收係咪用嚟透過計劃生育組織資助墮胎行為。,施坦斯憑住佢做監督及調查小組委員會主席嘅身份，調查稅項係咪用嚟資助計劃家庭計劃協會進行流產。
Former Massachusetts governor Mitt Romney won the Florida Republican Party presidential primary election on Tuesday with over 46 percent of the vote.,禮拜二，前馬薩諸塞州州長米特·羅姆尼喺佛羅里達州共和黨總統初選當中，以超過 4 成 6 嘅票數勝出。,前馬薩諾斯州長羅姆尼喺禮拜二贏咗佛羅里達共和黨總統初選，得咗超過四十六個百分點嘅選票。
Former U.S. Speaker of the House Newt Gingrich came in second with 32 percent.,美國前眾議院議長紐特·金里奇以 3 成 2 嘅得票率位居第二。,前美國議長新特甘寧以三十二個百分比排第二。
"As a winner-takes-all state, Florida awarded all fifty of its delegates to Romney, pushing him ahead as the front-runner for the Republican Party nomination.",喺勝者囊括嘅制度底下，佛羅里達州將 50 名代表票都投俾羅姆尼，推舉佢成為共和黨提名候選人。,作為一個獲勝者通吃嘅州，佛羅里達將佢哋全部五十個代表全數頒給羅姆尼，令佢暫時領先做共和黨提名嘅頭號人選。
"Organisers of the protest said about 100,000 people turned up in German cities such as Berlin, Cologne, Hamburg, and Hanover.",抗議活動組織者表示，大約有10萬人喺柏林、科隆、漢堡同漢諾威等德國城市參加。,抗議活動組織者話大約十萬人喺德國城市例如柏林、科隆、漢堡同漢諾威出現。
"In Berlin, police estimated 6,500 protestors.",警方估計柏林有6500名示威者。,柏林，警務人員估計有6500名抗議者。
"Protests also took place in Paris, Sofia in Bulgaria, Vilnius in Lithuania, Valetta in Malta, Tallinn in Estonia, and Edinburgh and Glasgow in Scotland.",巴黎、保加利亞嘅索菲亞、立陶宛嘅維爾紐斯、馬耳他嘅瓦萊塔、愛沙尼亞嘅塔林、蘇格蘭愛丁堡同格拉斯哥，亦都有抗議活動舉行。,遊行亦喺法國巴黎、保加利亞索非亞、立陶宛維爾紐斯、馬爾他瓦萊塔、愛沙尼亞塔林以及蘇格蘭愛丁堡和格拉斯哥舉行。
"In London, about 200 people protested outside some major copyright holders' offices.",喺倫敦，大約有200人喺一啲主要版權持有人辦公室外面抗議。,倫敦嗰度大約二百個人喺幾間主要版權持有者嘅辦事處外頭示威。
"Last month, there were major protests in Poland when that country signed ACTA, which has led to the Polish government deciding not to ratify the agreement, for now.",上個月，波蘭簽署咗 ACTA，引發咗大規模抗議，令到波蘭政府決定暫時唔批准呢項協議。,上個月，嗰度波蘭簽咗 ACTA 之後出咗好大嘅抗議，搞到波蘭政府決定暫時唔會批准呢份協議。
Latvia and Slovakia have both delayed the process of joining ACTA.,拉脫維亞同斯洛伐克都延遲加入 ACTA 嘅進程。,拉脱維亞同斯洛伐克都係推遲咗加入 ACTA 喺過程。
Animal Liberation and the Royal Society for the Prevention of Cruelty to Animals (RSPCA) are again calling for the mandatory installation of CCTV cameras in all Australian abattoirs.,動物解放組織同皇家防止虐待動物協會（RSPCA）再次呼籲澳洲所有屠宰場強制安裝CCTV。,動物解放同皇家防止殘酷對待動物協會（RSPCA）再次呼籲澳洲所有屠宰場強制安裝監控攝影機。
RSPCA New South Wales chief inspector David O'Shannessy told the ABC that surveillance and inspections of abattoirs should be commonplace in Australia.,新南威爾士州 RSPCA 首席督察大衛·奧沙納西向美國廣播公司表示，監督同檢查屠宰場喺澳洲應該要普及。,RSPCA 新南威爾士總檢查員戴維奧沙尼士告訴 ABC 個監控同檢查屠場應該係澳洲常見嘅事。
