src,ref,hyp
"Schumacher who retired in 2006 after winning the Formula 1 championship seven times, was due to replace the injured Felipe Massa.",在赢得一级方程式赛车锦标赛 (Formula 1) 总冠军七次后于 2006 年退役的名将舒马赫 (Schumacher)，将接替受伤的菲利佩·马萨 (Felipe Massa)。,舒马赫在赢得七次一级方程式锦标赛冠军后于2006年退役，原定要取代受伤的费利佩·马萨。
The Brazilian suffered a serious head injury after a crash during the 2009 Hungarian Grand Prix.,这位巴西选手在 2009 年匈牙利大奖赛期间发生车祸，头部严重受伤。,巴西车手在2009年匈牙利大奖赛期间发生碰撞后头部受到重伤。
Massa is due to be out for at least the rest of the 2009 season.,马萨 (Massa) 至少在 2009 赛季的其余比赛中都不会出场。,马萨至少要缺席整个2009赛季。
"Arias tested positive for a mild case of the virus, Presidential Minister Rodrigo Arias said.",总统内务大臣罗德里戈·阿里亚斯表示，阿里亚斯的检测结果呈阳性，为轻度病毒感染。,总统顾问罗德里戈·阿里亚斯表示，阿里亚斯检测出病毒呈阳性，属于轻度感染。
"The president's condition is stable, though he will be isolated at home for several days.",尽管总统将居家隔离数日，但他的病情很稳定。,總統情況穩定，但將會在家裡隔離幾天。
"""Apart from the fever and a sore throat, I feel well and in good shape to carry out my work by telecommuting.",“除了发烧和喉咙痛外，我感觉不错，身体状况良好，并以远程办公形式继续着我的工作。,除了发烧和喉咙痛，我感觉很好，可以很好地通过远程办公来完成我的工作。
"I expect to return to all my duties on Monday,"" Arias said in a statement.",阿里亚斯 (Arias) 在一份声明中表示：“我有望在周一恢复所有工作。”,我预计周一将返回所有职责，”阿里亚斯在声明中说。
"Felicia, once a Category 4 storm on the Saffir-Simpson Hurricane Scale, weakened to a tropical depression before dissipating Tuesday.",费利西亚 （Felicia） 曾经是萨菲尔-辛普森 （Saffir-Simpson） 飓风级别的 4 级风暴，周二消散前减弱为热带低气压。,费莉西亚曾一度在萨菲尔-辛普森飓风等级中被评为四级风暴，但在周二减弱为热带低压后消散。
"Its remnants produced showers across most of the islands, though as of yet, no damage or flooding has been reported.",其余威为大部分岛屿带来了阵雨，但截至目前，还没有损坏或洪水的相关报告。,它留下的残骸导致大部分岛屿普降阵雨，尽管到目前为止，尚未有报告称造成损害或洪水。
"The precipitation, reaching 6.34 inches at a gauge on Oahu, was described as ""beneficial"".",欧胡岛（Oahu）的降雨量达到了 6.34 英寸，被称为“有益的”。,夏威夷欧胡岛一个雨量计记录到的降水达到6.34英寸，被形容为“有益的”。
Some of the rainfall was accompanied by thunderstorms and frequent lightning.,有些降雨会伴随雷暴和频繁的闪电。,部分降雨伴随着雷暴和频繁的闪电。
"The Twin Otter had been trying to land at Kokoda yesterday as Airlines PNG Flight CG4684, but had aborted once already.",作为巴布亚新几内亚航空公司的 CG4684 次航班，该“双水獭”飞机昨天曾试图降落在科科达机场，但已经失败过一次。,双水獭昨天作为PNG航空公司航班CG4684试图在科科达降落，但已经尝试过一次了。
About ten minutes before it was due to land from its second approach it disapeared.,在原计划第二次接近进行着陆前约十分钟，它消失了。,起飞前大约十分钟，它在第二次进近时消失了。
The crash site was located today and is so inaccessable that two policemen were dropped into the jungle in order to hike to the scene and seek survivors.,今天，坠机地点已经确定。由于交通不便，两名警察通过直升飞机吊索进入丛林，徒步前往现场搜救幸存者。,今天找到了坠机现场，那里太难以进入，所以派了两个警察空降到丛林里徒步前往现场寻找幸存者。
The search had been hampered by the same bad weather that had caused the aborted landing.,导致飞机着陆失败的恶劣天气，也使搜索工作受到了阻碍。,这次搜索受到与导致中止着陆的同样恶劣天气的阻碍。
"According to reports, an apartment on Macbeth Street exploded due to a gas leak.",据报道，麦克白大街（Macbeth Street）的一间公寓因煤气泄漏而发生爆炸。,据报道，麦克白街上一栋公寓因燃气泄漏发生爆炸。
An official with the gas company was reporting to the scene after a neighbor called about a gas leak.,在一位邻居打电话称发生煤气泄漏之后，煤气公司的一名高级职员在现场进行汇报。,燃气公司的一名官员接到邻居关于燃气泄漏的举报后赶往现场。
"When the official arrived, the apartment exploded.",官员到达后，公寓发生了爆炸。,官员到达时，公寓爆炸了。
"No major injuries were reported, but at least five people on scene at the time of the explosion were treated for symptoms of shock.",据报告并没有发生重大伤亡，但至少有5 人因身处爆炸现场而出现休克症状，接受了治疗。,没有报告重大伤亡，但爆炸发生时现场至少有五人接受了惊吓症状的治疗。
No one was inside the apartment.,公寓里没有人。,没人住在公寓里。
"At the time, nearly 100 residents were evacuated from the area.",当时，该地区有近 100 名居民被疏散。,当时有将近100名居民被从该地区疏散。
Both golf and rugby are set to return to the Olympic Games.,高尔夫球和英式橄榄球都将再次回归，成为奥运会正式比赛项目。,高尔夫和橄榄球都将回归奥运会。
"The International Olympic Committee voted to include the sports at its executive board meeting in Berlin today. Rugby, specifically rugby union, and golf were selected over five other sports to be considered to participate in the Olympics.",今天，国际奥委会在柏林举行执行理事会会议，会上投票决定了要纳入的体育项目。橄榄球（更确切地说，联合会式橄榄球）以及高尔夫击败了其他五项运动，被选定为奥运会的参赛项目。,国际奥委会在柏林的执行委员会会议上投票决定将包括这些运动项目。橄榄球，特别是橄榄球联盟，和高尔夫球被选出来，在奥运会中考虑参加的五个其他运动项目之上。
"Squash, karate and roller sports tried to get onto the Olympic program as well as baseball and softball, which were voted out of the Olympic Games in 2005.",壁球、空手道和旱冰运动以及棒球和垒球都曾试图进入奥林匹克项目，而后两个项目在 2005 年落选了。,南瓜、空手道和轮滑运动也试图进入奥运会，和棒球、垒球一起，它们在2005年被投票踢出奥运会。
The vote must still be ratified by the full IOC at it's October meeting in Copenhagen.,这项投票还必须于 10 月份在哥本哈根举行的会议上得到 IOC 全体成员的批准。,投票仍需在哥本哈根的十月份的全体国际奥委会会议上获得批准。
Not all were supportive of the inclusion of the women’s ranks.,并非所有人都支持女性参赛。,并非所有人都支持加入女子组别。
"2004 Olympic silver medallist Amir Khan said, ""Deep down I think women shouldn’t fight. That’s my opinion.""",2004 年奥运会银牌得主阿米尔·可汗（Amir Khan）表示：“在内心深处，我认为女人不应该参加比赛。这是我的观点。”,2004年奥运会银牌得主阿米尔·汗表示：“我内心深处认为女人不该打架。这是我个人的看法。”
Despite his comments he said he will be supporting the British competitors at the 2012 Olympics being held in London.,尽管他如此评说，他表示会支持英国选手参加伦敦主办的 2012 年奥运会。,尽管他那样评论，他说他将会支持在伦敦举办的2012奥运会上的英国选手。
The trial took place at Birmingham Crown Court and concluded on August 3.,审判在伯明翰皇家法院进行，并于 8 月 3 日审结。,伯明翰皇家法院的审判于八月三日结束。
"The presenter, who was arrested at the scene, denied the attack and claimed he used the pole to protect himself from bottles being thrown at him by up to thirty people.",现场被捕的主持人否定了袭击，并声称有多达三十个人向他投掷瓶子，他用棍子是为了不让自己受到伤害。,被捕的主持人否认袭击指控，声称他用杆子自卫，以抵挡最多三十人向他投掷的瓶子。
Blake was also convicted of attempting to pervert the course of justice.,布雷克（Blake）还因企图妨碍司法公正而被定罪。,布莱克也因试图干扰司法而被判罪。
"The judge told Blake it was ""almost inevitable"" he was going to be sent to jail.",法官告诉布莱克，他的入狱“几乎是铁定的”。,法官告诉布莱克，他被送去监狱几乎是不可避免的。
Dark energy is a completely invisible force that is constantly acting upon the universe.,暗能量是一种完全看不见的能量，不断地驱动宇宙运动。,暗能量是一种完全看不见的力量，一直在作用于宇宙。
Its existence is known only because of its effects on the expansion of the universe.,人们之所以知道它的存在，只是因为它对宇宙扩张的影响。,它的存在之所以为人所知，是因为它对宇宙膨胀的影响。
Scientists have discovered landforms littered across the moon's surface called lobate scarps that have apparently resulted from the moon's shrinking very slowly.,科学家发现了一种遍布月球表面的地貌，称为瓣状裂谷，这显然是由于月球非常缓慢地收缩造成的。,科学家发现月球表面散布着被称为 lobate scarps 的地貌，显然是月球缓慢收缩造成的。
"These scarps were found all over the moon and appear to be minimally weathered, indicating that the geologic events that created them were fairly recent.",这些陡坡在月球上随处可见，而且几乎没有受到风化。这表明形成这些陡坡的地质事件是在相对近期发生的。,这些悬崖遍布整个月球，看起来风化程度很低，表明形成它们的地质事件相当近。
This theory contradicts the claim that the moon is completely devoid of geologic activity.,该理论反驳了月球上不存在任何地质活动的说法。,这个理论反驳了月球完全没有地质活动的说法。
The man allegedly drove a three-wheeled vehicle armed with explosives into a crowd.,据说该男子驾驶一辆装有炸药的三轮车驶进了人群当中。,那人据称驾驶一辆装满炸药的三轮车冲进人群。
"The man suspected of detonating the bomb was detained, after sustaining injuries from the blast.",涉嫌引爆炸弹的男子在爆炸中受伤，随后被拘留。,涉嫌引爆炸弹的男子在受伤后被拘留。
"His name is still unknown to authorities, although they do know he is a member of the Uighur ethnic group.",当局仍然不知道他的名字，只知道他是维吾尔族人。,他的名字仍然不为当局所知，尽管他们确实知道他是维吾尔族的一员。
"Nadia, born on September 17, 2007, by Cesarean section at a maternity clinic in Aleisk, Russia, weighed in at a massive 17 pounds 1 ounce.",2007年9月17日，纳迪亚在俄罗斯阿莱克斯的一家妇产科诊所的剖腹产出生，体重达17磅1盎司。,娜迪亚于2007年9月17日在俄罗斯阿列斯克一家妇产诊所通过剖腹产生下，体重高达17磅1盎司。
"""We were all simply in shock,"" the mother stated.",“我们都非常震惊，”这位母亲表示。,我们都只是震惊不已，这位母亲说道。
"When asked what the father said, she answered ""He couldn't say a thing - he just stood there blinking.""",当被问及父亲说了什么时，她回答说：“他什么也说不出来，只是站在那里，眨着眼。”,当被问及父亲说了什么时，她回答说“他一个字也说不出来——他只是站在那里眨眼睛。”
"""It's going to behave like water. It's transparent just the way water is.",它会像水一样流动。它和水一样透明。,它将像水一样。它就像水一样透明。
"So if you were standing by the shoreline, you would be able to see down to whatever pebbles or gunk that was on the bottom.",所以如果你站在海岸线旁边，就能看到底部的各类鹅卵石或泥状物。,所以如果你站在岸边，就能看到水底的所有鹅卵石或黏糊糊的东西。
"As far as we know, there is only one planetary body that displays more dynamism than Titan, and its name is Earth,"" added Stofan.",斯托芬补充道：“据我们所知，只有一颗行星星体比土卫六表现得更有活力，那就是地球。”,"据我们所知，除了泰坦之外，只有地球这个行星体展现出比它更多的活力，""斯多凡补充道。"
The issue started on January 1st when dozens of local residents started complaining to the Obanazawa Post Office that they hadn't received their traditional and regular New Year cards.,该问题从 1 月 1 日开始，当时数十名当地居民开始向奥巴那泽邮局 (Obanazawa Post Office) 投诉，称他们没有收到传统和定期寄送的新年贺卡。,1月1日开始有数十名当地居民向奥巴纳扎瓦邮局投诉他们没有收到传统的和常规的新年贺卡。
"Yesterday, the post office released their apology to citizens and the media after discovering that the boy had hidden more than 600 postal documents, including 429 New Year postcards, which weren't delivered to their intended recipients.",昨天，在发现男孩隐藏了 600 多份邮政文件后，邮局向市民和媒体道歉，藏起来的文件包括了 429 张未送到收件人手中的新年明信片。,昨天，邮局在发现那个男孩藏匿了600多份邮政文件，包括429张未送达收件人的新年明信片后，向市民和媒体发布了道歉声明。
"The unmanned lunar orbiter Chandrayaan-1 ejected its Moon Impact Probe (MIP), which hurtled across the surface of the Moon at 1.5 kilometres per second (3000 miles per hour), and successfully crash landed near the Moon's south pole.",无人驾驶月球轨道飞行器月船一号发射了月球撞击探测器，该探测器以每秒 1.5 公里(每小时 3000 英里) 的速度掠过月球表面，并在月球南极附近成功硬着陆,嫦娥一号无人月球探测器发射了其月球撞击探测器，以每秒1.5公里（每小时3000英里）的速度掠过月球表面，并成功在南极附近坠毁着陆。
"Besides carrying three important scientific instruments, the lunar probe also carried the image of the Indian national flag, painted on all sides.",除了搭载三台重要的科学仪器，月球探测器的每一侧都印有印度国旗图案。,除了携带三件重要的科学仪器，月球探测器还携带了印有印度国旗图案的旗帜，旗帜的每一面都画着。
"""Thanks for those who supported a convict like me,"" Siriporn was quoted as saying at a press conference.",“有人帮助像我这样的罪犯，感谢那些人。” 报道引用了 Siriporn 在新闻发布会上说的那句话。,“感谢那些支持像我这样的囚犯，”西里蓬在新闻发布会上被引述说。
"""Some may not agree but I don't care.",“有些人可能不同意，但我不在乎。”,有些人可能不同意，但我无所谓。
I am happy that there are people willing to support me.,看到有人愿意支持我，我很高兴。,我很高兴有愿意支持我的人。
"Since Pakistani independence from British rule in 1947, the Pakistani President has appointed ""Political Agents"" to govern FATA, who exercise near-complete autonomous control over the areas.",自 1947 年巴基斯坦从英国麾下独立以来，巴基斯坦总统就任命“政治代理”来管理 FATA，而 FATA 则对该地区实行几乎完全的自治。,自1947年巴基斯坦脱离英国统治获得独立以来，巴基斯坦总统一直任命“政治代理人”来管理法塔赫地区，这些代理人对该地区行使近乎完全的自治权。
These agents are responsible for providing government and judicial services under Article 247 of the Pakistani Constitution.,这些代理人负责根据《巴基斯坦宪法》第 247 条提供政府和司法服务。,这些代理人根据巴基斯坦宪法第247条负责提供政府和司法服务。
"A hostel collapsed in Mecca, the holy city of Islam at about 10 o'clock this morning local time.",当地时间上午约十时，伊斯兰圣城麦加的一家旅馆坍塌了。,今早当地时间十点左右，伊斯兰教的圣地麦加发生了一家旅舍坍塌的事故。
The building housed a number of pilgrims who came to visit the holy city at the eve of hajj pilgrimage.,这栋楼里住着一些朝圣者，他们是在麦加朝圣前夕来到这座圣城的。,这座建筑里住着一些在朝觐节前夕来到这座圣城朝圣的朝圣者。
The hostel's guests were mostly citizens of the United Arab Emirates.,旅馆的客人大多是阿联酋公民。,旅馆的客人大多是阿拉伯联合酋长国的公民。
"The death toll is at least 15, a figure which is expected to rise.",死亡人数至少为 15 人，预计还会增加。,死亡人数至少为15人，预计将上升。
"Leonov, also known as ""cosmonaut No. 11"", was part of the Soviet Union's original team of cosmonauts.",被称为“11 号宇航员”的列昂诺夫是苏联最早的宇航员团队中的一员。,列昂诺夫，又名“宇航员11号”，是苏联最初的宇航员团队一员。
"On March 18, 1965, he performed the first manned extravehicular activity (EVA), or ""spacewalk"", remaining alone outside the spacecraft for just over twelve minutes.",1965 年 3 月 18 日，他完成了首次载人舱外活动（ EVA，俗称“太空漫步”），在航天器外独自维持了 12 分钟多一点。,1965年3月18日，他执行了首次载人出舱活动（EVA），即“太空行走”，独自在航天器外停留了十二分多钟。
"He received the ""Hero of the Soviet Union"", the Soviet Union's highest honor, for his work.",由于工作表现出色，他获得了苏联最高荣誉“苏联英雄”的称号。,他因工作获得了“苏联英雄”称号，这是苏联的最高荣誉。
"Ten years later, he led the Soviet part of the Apollo–Soyuz mission symbolizing that the Space Race was over.",十年之后，他领导了阿波罗-联盟号任务的苏联部分，这标志着太空竞赛已经结束。,十年后，他领导了阿波罗-联盟任务中的苏联部分，象征着太空竞赛已经结束。
"She said, ""There is no intelligence to suggest that an attack is expected imminently.",她说：“没有情报表明近期会有袭击发生。,她说，没有迹象表明攻击即将发生。
"However, the reduction of the threat level to severe does not mean the overall threat has gone away.""",“然而，把威胁等级降到严重级别并不意味着整体威胁已经消失。”,然而将威胁级别降为严重并不意味着整体威胁已经消失。
"While authorities are unsure of the credibility of the threat, the Maryland Transportaion Authority made the closure with the urging of the FBI.",尽管当局还不确定威胁是否属实，但马里兰运输局在联邦调查局的敦促下关闭了该设施。,尽管当局对威胁的可信度存有疑虑，但马里兰州交通委员会是在联邦调查局的敦促下做出了关闭决定。
Dump trucks were used to block tube entrances and assistance of 80 police were on hand to direct motorists to detours.,自卸卡车用来封锁隧道入口， 80 名警察于现场协助指挥驾车者绕行。,自卸卡车被用来堵住管道入口，80名警察在场协助引导司机绕行。
"There were no heavy traffic delays reported on the beltway, the city's alternate route.",在该市的备用线路即环城高速公路上，没有出现严重的交通延误。,环线（城市备用路线）未报告有严重交通延误。
Nigeria previously announced it planned to join the AfCFTA in the week leading up to the summit.,尼日利亚日前宣布，计划在峰会召开的前一周内加入非洲大陆自由贸易区 (AfCFTA)。,尼日利亚先前宣布计划在峰会前的那个星期加入非洲大陆自由贸易区。
AU trade and industry commissioner Albert Muchanga announced Benin was to join.,非洲联盟贸易和工业专员艾伯特·穆坎加宣布贝宁将加入联盟。,澳大利亚贸易工业部长阿尔伯特·穆尚加宣布贝宁将加入。
"The commissioner said, ""We haven't yet agreed on rules of origin and tariff con[c]essions, but the framework we have is enough to start trading on July 1, 2020"".",特派员表示：“我们尚未就原产地规则和关税协定达成一致，但我们现有的框架足以满足 2020 年 7 月 1 日开始贸易的需要。”,专员表示：“我们还没就原产地规则和关税让步达成一致，但我们现有的框架足以在2020年7月1日开始贸易”。
"The station maintained its attitude, despite the loss of a gyroscope earlier in the space station mission, until the end of the spacewalk.",尽管早些时候在空间站任务中丢失了一个陀螺仪，但空间站一直保持着它的姿态，直到太空行走任务结束。,航天器在空间站任务早期丢失了一个陀螺仪，但在太空行走结束前仍保持姿态。
Chiao and Sharipov reported being a safe distance from the attitude adjustment thrusters.,据报告，焦立中（Chiao）和沙里波夫（Sharipov）与调姿推进器的距离是安全的。,焦和沙里波夫报告说他们与姿态调整推进器保持安全距离。
Russian ground control activated the jets and normal attitude of the station was regained.,俄罗斯地面控制中心启动了飞机，空间站随即恢复正常姿态。,俄羅斯地面控制啟動了噴氣式飛機並恢復了太空站的正常姿態。
"The case was prosecuted in Virginia because it is the home to the leading internet service provider AOL, the company who instigated the charges.",作为发起指控的公司，领先的互联网服务提供商美国在线 (AOL) 的总部位于弗吉尼亚州，因此这起案件在弗吉尼亚州起诉。,此案在弗吉尼亚起诉是因为它是主要互联网服务提供商AOL的总部，也是提起诉讼的公司所在地。
"This is the first time a conviction has been gained using the legislation enacted in 2003 to curb bulk e-mail, aka spam, from unsolicited distribution into users mailboxes.",这是首次按照 2003 年颁布的法律来定罪，该法律旨在遏制未经请求就向用户邮箱发送大量电子邮件（又称垃圾邮件）的行为。,这是首次通过2003年颁布的旨在遏制垃圾邮件（即未经请求发送到用户邮箱的批量电子邮件）的法律来获得定罪。
21-year-old Jesus joined Manchester City last year in January 2017 from Brazilian club Palmeiras for a reported fee of £27 million.,21 岁的杰西（Jesus）于 2017 年 1 月从巴西的帕尔梅拉斯足球俱乐部加盟曼城，据报道其转会费为 2700 万英镑。,21岁的耶稣于2017年1月从巴西俱乐部帕尔梅拉斯加盟曼城，据报道转会费为2700万英镑。
"Since then, the Brazilian has featured in 53 matches for the club in all competitions and has scored 24 goals.",从那以后，这位巴西人代表该俱乐部参加了全部比赛中的 53 场，并打进了 24 球。,自那以后，这名巴西球员在各项比赛中为俱乐部出场53次，打入24球。
Dr. Lee also expressed his concern about reports that children in Turkey have now become infected with the A(H5N1) avian influenza virus without becoming ill.,李博士还对感染了 H5N1 禽流感病毒的土耳其儿童尚未发病的报道表示关切。,李博士还表达了对土耳其儿童现已感染A(H5N1)禽流感病毒却不发病的报道的担忧。
"Some studies suggest that the disease must become less lethal before it can cause a global epidemic, he noted.",他特别提到一些研究表明，在引发全球性疫情之前，这种疾病必须先降低自身的致命性。,他指出一些研究表明这种病必须先变得不那么致命才能引发全球大流行。
There is concern that patients may continue to infect more people by going through their daily routines if the flu symptoms remain mild.,令人担心的是，如果流感症状不明显，患者可能会在日常生活中继续传染更多的人。,如果流感症状仍然轻微，人们担心患者可能会通过日常生活继续感染更多人。
"Leslie Aun, a spokesperson for the Komen Foundation, said the organization adopted a new rule that does not allow grants or funding to be awarded to organizations that are under legal investigation.",科曼基金会 (Komen Foundation) 发言人莱斯利·昂恩 (Leslie Aun) 表示，该组织采用了一项新规定，不允许向正在接受法律调查的组织提供资助或资金。,科默基金会发言人莱斯利·奥恩表示该组织已采纳新规定不允许向正在接受法律调查的组织提供拨款或资金
Komen's policy disqualified Planned Parenthood due to a pending investigation on how Planned Parenthood spends and reports its money that is being conducted by Representative Cliff Stearns.,科曼的政策让计划生育计划搁浅，因为在等待众议员克里夫·斯特恩斯 (Cliff Stearns) 执行的计划生育计划资金支出和报告调查结果。,科门政策因代表克利夫·斯特恩正在进行的关于计划生育协会如何花费和报告其资金的悬而未决的调查而取消了该组织的资格。
"Stearns is investigating whether taxes are used to fund abortions through Planned Parenthood in his role as chairman of the Oversight and Investigations Subcommittee, which is under the umbrella of the House Energy and Commerce Committee.",作为众议院能源和商业委员会 (House Energy and Commerce Committee) 管理下的监督和调查小组委员会主席，斯特恩斯 (Stearns) 目前正在调查是否有利用税收通过计划生育资助堕胎的行为。,斯特恩斯以国会能源与商业委员会下属监督与调查小组主席的身份，调查是否通过计划协会为堕胎提供资金。
Former Massachusetts governor Mitt Romney won the Florida Republican Party presidential primary election on Tuesday with over 46 percent of the vote.,前马萨诸塞州州长米特·罗姆尼星期二以超过 46% 的选票在佛罗里达州的共和党总统初选中获胜。,前马萨诸塞州州长米特·罗姆尼于周二赢得佛罗里达州共和党总统初选，得票率超过46%。
Former U.S. Speaker of the House Newt Gingrich came in second with 32 percent.,前美国众议院议长纽特·金里奇获得 32% 的选票，位居第二。,前美国众议院议长纽特·金里奇以百分之三十二的得票率位居第二。
"As a winner-takes-all state, Florida awarded all fifty of its delegates to Romney, pushing him ahead as the front-runner for the Republican Party nomination.",作为一个“赢者通吃”的州，佛罗里达州将所有 50 张选举代表票都投给了罗姆尼，使他在共和党提名中保持领先。,作为赢家通吃的州，佛罗里达将全部五十名代表都颁给了罗姆尼，使他领先成为共和党提名前的领跑者。
"Organisers of the protest said about 100,000 people turned up in German cities such as Berlin, Cologne, Hamburg, and Hanover.",抗议活动的组织者称，大约有 10 万人出现在柏林、科隆、汉堡和汉诺威等德国城市。,抗议活动组织者表示约有10万人出现在柏林、科隆、汉堡和汉诺威等德国城市。
"In Berlin, police estimated 6,500 protestors.","警方估计柏林有 6,500 名抗议者。",柏林警方估计有6500名抗议者。
"Protests also took place in Paris, Sofia in Bulgaria, Vilnius in Lithuania, Valetta in Malta, Tallinn in Estonia, and Edinburgh and Glasgow in Scotland.",抗议还发生在巴黎、保加利亚的索非亚、立陶宛的维尔纽斯、马耳他的瓦莱塔、爱沙尼亚的塔林以及苏格兰的爱丁堡和格拉斯哥。,抗议活动也发生在巴黎、保加利亚的索非亚、立陶宛的维尔纽斯、马耳他的瓦莱塔、爱沙尼亚的塔林以及苏格兰的爱丁堡和格拉斯哥。
"In London, about 200 people protested outside some major copyright holders' offices.",伦敦约有 200 人在主要的版权持有者的办公室外抗议。,伦敦，大约两百人抗议在几家主要版权持有者的办公室外。
"Last month, there were major protests in Poland when that country signed ACTA, which has led to the Polish government deciding not to ratify the agreement, for now.",上一个月，波兰签署《ACTA》时，国内爆发大规模抗议活动，致使波兰政府决定暂缓批准该协议。,上个月，波兰签署了《反假冒贸易协定》时发生了大规模抗议活动，这导致波兰政府决定暂时不批准该协定。
Latvia and Slovakia have both delayed the process of joining ACTA.,拉脱维亚和斯洛伐克都推迟了加入 ACTA 的进程。,拉脱维亚和斯洛伐克都推迟了加入《亚欧贸易协定》的程序。
Animal Liberation and the Royal Society for the Prevention of Cruelty to Animals (RSPCA) are again calling for the mandatory installation of CCTV cameras in all Australian abattoirs.,动物解放组织和皇家防止虐待动物协会 (RSPCA) 再次呼吁在澳大利亚所有屠宰场强制安装闭路电视摄像头。,动物解放和皇家防止虐待动物协会（RSPCA）再次呼吁在所有澳大利亚屠宰场强制安装闭路电视摄像头。
RSPCA New South Wales chief inspector David O'Shannessy told the ABC that surveillance and inspections of abattoirs should be commonplace in Australia.,英国皇家防止虐待动物协会 (RSPCA ) 新南威尔士州总督察大卫·奥沙纳西 (David O'Shannessy) 告诉 ABC，在澳大利亚监管和视察屠宰场应该是司空见惯的事。,RSPCA新南威尔士首席检查员大卫·奥沙恩西告诉ABC，在澳大利亚，对屠宰场的监控和检查应该是司空见惯的。
"""The CCTV would certainly send a strong signal to those people working with animals that their welfare is of the highest priority.""",“对那些照看动物的人，监控系统肯定会是一种强烈的暗示，那就是动物福利才是最重要的。”,央视一定会向那些与动物合作的人们发出强烈信号，表明他们的福利是最高优先事项。
The United States Geological Survey international earthquake map showed no earthquakes in Iceland in the week prior.,美国地质调查局国际地震地图显示，冰岛在前一周并未发生地震。,美国地质调查局国际地震图显示，上周冰岛没有发生地震。
The Icelandic Meteorological Office also reported no earthquake activity in the Hekla area in the past 48 hours.,冰岛气象局也报告说，在过去 48 小时内，赫克拉（Hekla）地区并没有发生地震活动。,冰岛气象局也报告称，过去48小时内赫克拉地区没有地震活动。
The significant earthquake activity resulting in the phase change had took place on March 10 on the northeast side of the volcano's summit caldera.,导致相位变化的重大地震活动于 3 月 10 日发生在该火山顶部火山口的东北侧。,火山东北侧的这次导致相变的重要地震活动发生在3月10日。
Dark clouds unrelated to any volcanic activity were reported at the base of the mountain.,据报道，山底出现了与火山活动无关的乌云。,山脚下报告了与任何火山活动无关的乌云。
The clouds presented the potential for confusion as to whether an actual eruption had taken place.,这些云可能会让人们怀疑火山到底有没有真正喷发过。,云层让人难以分辨是否真的发生了喷发。
The Luno had 120–160 cubic metres of fuel aboard when it broke down and high winds and waves pushed it into the breakwater.,“Luno”号上载有 120-160 立方米的燃料。在发生故障后，大风和海浪把它推到了防波堤上。,月球号在失灵时船上有120至160立方米的燃料，当时强风巨浪将它推到了防波堤上。
Helicopters rescued the twelve crewmembers and the only injury was a broken nose.,直升机救出了 12 名船员，其中只有一人受伤，鼻骨骨折。,直升机救出了十二名船员，唯一的伤员是鼻子骨折。
The 100-metre ship was en route to pick up its usual fertiliser cargo and initially officials feared the vessel could spill a load.,这艘 100 米长的船是去装载常见的化肥货物的，起初官员们担心这艘船上装的货物可能会泄漏。,那艘100米长的船正要去接它通常的化肥货物，起初官员们担心这艘船可能会泄漏一船货。
The proposed amendment already passed both houses in 2011.,修正议案在 2011 年就在两院通过了。,所提议的修正案在2011年已经通过了参议院和众议院。
A change was made this legislative session when the second sentence was deleted first by the House of Representatives and then was passed in a similar form by the Senate Monday.,本次的立法会议进行了一处修改，先是众议院删除了其中的第二句话语，随后参议院在周一如法炮制，使其获准通过。,本周立法会议期间，众议院首先删除了第二句话，随后参议院周一以类似形式通过了该决议。
"The failure of the second sentence, which proposes to ban same-sex civil unions, could possibly open the door for civil unions in the future.",禁止同性民事结合的第二个语句未能通过，这可能会为未来的同性婚姻打开大门。,第二句建议禁止同性伴侣关系的失败可能会为未来的伴侣关系打开大门。
"Following the process, HJR-3 will be reviewed again by the next elected legislature in either 2015 or 2016 to remain in process.",在这一过程之后，下一届选举产生的立法机构，将在 2015 年或 2016 年再次审查 HJR-3 决议，确保它持续贯彻执行。,遵循流程后，HJR-3将于2015年或2016年由下一届当选立法机构再次审议以继续进行。
Vautier's achievements outside of directing include a hunger strike in 1973 against what he viewed as political censorship.,除了导演电影，沃蒂埃的成就还包括 1973 年为反对他眼中的政治钳制而发起的绝食抗议。,瓦蒂耶除了导演之外的其他成就包括1973年进行的一次绝食抗议，抗议他视作政治审查的行为。
French law was changed. His activism went back to age 15 when he joined the French Resistance during World War II.,此次抗议使法国的法律得到修改。他的这种激进行为可以追溯到 15 岁那年，当时是二战时期，他奋不顾身地投身到法国保卫战中。,法国法律改变了。他的行动主义始于15岁那年，二战期间他加入了法国抵抗运动。
He documented himself in a 1998 book.,他在 1998 年出版了一本自传，记录了自己的生平事迹。,他在1998年的一本书里记录了自己。
In the 1960s he headed back to newly-independent Algeria to teach film directing.,20 世纪 60 年代，他回到刚刚独立的阿尔及利亚，教授电影导演知识。,20世纪60年代他回到新独立的阿尔及利亚教电影导演。
"Japanese judoka Hitoshi Saito, winner of two Olympic gold medals, has died at the age of 54.",日本柔道选手、两枚奥运会金牌得主齐藤仁 (Hitoshi Saito) 逝世，享年 54 岁。,日本柔道家斎藤博志，获得两枚奥运金牌，已54岁去世。
The cause of death was announced as intrahepatic bile duct cancer.,宣布的死因是肝内胆管癌。,死因被宣布为肝内胆管癌。
He died in Osaka on Tuesday.,周二，他在大阪去世。,他在大阪周二去世了。
